,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Shots,Shots,Shots,Ice Time,Ice Time,Faceoffs,Faceoffs,Faceoffs,,,,,,-additional
821,Alexey Toropchenko,22,STL,RW,28,2,0,2,-9,15,2,0,0,0,0,0,0,43,4.7,66,300:13,10:43,1,2,33.3,21,69,5,5,,toropal01
822,Juuso Välimäki,23,CGY,D,9,0,2,2,0,10,0,0,0,0,2,0,0,11,0.0,21,141:21,15:42,0,0,,9,8,3,3,,valimju01
823,Alex Vlasic,20,CHI,D,15,1,1,2,-2,2,1,0,0,0,1,0,0,12,8.3,21,214:38,14:19,0,0,,16,15,5,5,,vlasial01
824,Sean Walker,27,LAK,D,6,0,2,2,-1,4,0,0,0,0,1,1,0,18,0.0,32,110:14,18:22,0,0,,9,9,1,1,,walkese01
825,Christian Wolanin,26,2TM,D,9,1,1,2,-1,2,1,0,0,0,1,0,0,5,20.0,11,132:16,14:42,0,0,,13,5,6,3,,wolanch01
825,Christian Wolanin,26,BUF,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,0,8:18,8:18,0,0,,2,0,2,0,,wolanch01
825,Christian Wolanin,26,LAK,D,8,1,1,2,1,2,1,0,0,0,1,0,0,5,20.0,11,123:58,15:30,0,0,,11,5,4,3,,wolanch01
826,Marc-André Fleury,37,2TM,G,56,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,3284:52,58:40,0,0,,0,0,0,38,Byng-25,fleurma01
826,Marc-André Fleury,37,CHI,G,45,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2626:58,58:23,0,0,,0,0,0,35,,fleurma01
826,Marc-André Fleury,37,MIN,G,11,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,657:54,59:49,0,0,,0,0,0,3,,fleurma01
827,Nicholas Abruzzese,22,TOR,C,9,1,0,1,-1,2,1,0,0,1,0,0,0,8,12.5,12,91:56,10:13,2,5,28.6,3,7,0,3,,abruzni01
828,Jack Ahcan,24,BOS,D,6,1,0,1,-3,0,0,1,0,0,0,0,0,5,20.0,14,96:11,16:02,0,0,,5,8,1,4,,ahcanja01
829,Craig Anderson,40,BUF,G,31,0,1,1,0,0,0,0,0,0,0,0,1,0,,0,1867:15,60:14,0,0,,0,0,2,16,,andercr01
830,Andy Andreoff,30,NYI,LW,6,1,0,1,-1,0,1,0,0,0,0,0,0,6,16.7,9,59:55,9:59,9,8,52.9,1,11,1,3,,andrean01
831,Justus Annunen,21,COL,G,2,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,96:46,48:23,0,0,,0,0,0,1,,annunju01
832,Josh Archibald,29,EDM,RW,8,0,1,1,-2,7,0,0,0,0,1,0,0,4,0.0,9,72:20,9:03,2,2,50.0,2,27,3,1,,archijo01
833,Adam Beckman,20,MIN,LW,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,6,31:14,10:25,0,0,,1,1,1,2,,beckmad01
834,Jacob Bernard-Docker,21,OTT,D,8,0,1,1,1,4,0,0,0,0,1,0,0,6,0.0,12,118:09,14:46,0,0,,3,4,2,2,,bernaja01
835,Jean-François Bérubé,30,CBJ,G,6,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,305:53,50:59,0,0,,0,0,0,3,,berubje02
836,Clark Bishop,25,OTT,C,9,0,1,1,-3,6,0,0,0,0,1,0,0,8,0.0,22,75:05,8:21,3,3,50.0,3,12,0,2,,bishocl01
837,Kasper Björkqvist,24,PIT,RW,6,1,0,1,-1,2,1,0,0,0,0,0,0,8,12.5,11,50:13,8:22,0,0,,2,9,0,0,,bjorkka01
838,Jack Campbell,30,TOR,G,49,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2795:24,57:03,0,0,,0,0,45,22,ASGByng-22,campbja01
839,Jackson Cates,24,PHI,C,11,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,13,99:52,9:05,20,13,60.6,3,4,2,0,,catesja01
840,Jake Christiansen,22,CBJ,D,8,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,11,78:08,9:46,0,0,,6,9,0,0,,chrisja01
841,Blake Comeau,35,DAL,RW,6,1,0,1,-1,4,1,0,0,0,0,0,0,2,50.0,5,68:49,11:28,1,0,100.0,3,13,1,4,,comeabl01
842,Eric Comrie,26,WPG,G,19,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1024:49,53:56,0,0,,0,0,1,16,,comrier01
843,Brett Connolly,29,CHI,RW,9,0,1,1,-3,15,0,0,0,0,1,0,0,6,0.0,13,75:34,8:24,0,0,,3,7,2,0,,connobr01
844,Joseph Cramarossa,29,MIN,C,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,1,6:55,6:55,0,0,,0,1,1,0,,cramajo01
845,Gabriel Fortier,21,TBL,LW,10,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,21,92:49,9:17,1,0,100.0,5,24,1,3,,fortiga01
846,Jesper Frödén,27,BOS,F,7,1,0,1,4,2,1,0,0,0,0,0,0,10,10.0,14,90:05,12:52,0,0,,5,8,0,0,,frodeje01
847,John Gibson,28,ANA,G,56,0,1,1,0,12,0,0,0,0,1,0,0,0,,0,3235:35,57:47,0,0,,0,0,1,17,ASG,gibsojo02
848,Jon Gillies,28,2TM,G,20,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1004:45,50:14,0,0,,0,0,1,7,,gillijo01
848,Jon Gillies,28,STL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,63:46,63:46,0,0,,0,0,0,0,,gillijo01
848,Jon Gillies,28,NJD,G,19,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,940:59,49:32,0,0,,0,0,1,7,,gillijo01
849,Cody Glass,22,NSH,C,8,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,15,91:16,11:25,20,37,35.1,4,13,1,2,,glassco01
850,Thomas Greiss,36,DET,G,31,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1507:44,48:38,0,0,,0,0,4,10,,greisth01
851,Philipp Grubauer,30,SEA,G,55,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3111:25,56:34,0,0,,0,1,1,24,,grubaph01
852,Libor Hájek,23,NYR,D,17,0,1,1,-10,8,0,0,0,0,1,0,0,12,0.0,22,223:11,13:08,0,0,,26,7,2,4,,hajekli01
853,Jayden Halbgewachs,24,SJS,F,3,0,1,1,1,4,0,0,0,0,1,0,0,7,0.0,10,39:17,13:06,0,0,,0,3,1,1,,halbgja01
854,Ben Harpur,27,NSH,D,19,0,1,1,-10,27,0,0,0,0,1,0,0,13,0.0,33,261:02,13:44,0,0,,21,36,0,12,,harpube01
855,Scott Harrington,28,CBJ,D,7,0,1,1,-4,6,0,0,0,0,1,0,0,5,0.0,9,101:18,14:28,0,0,,9,8,2,0,,harrisc01
856,Jordan Harris,21,MTL,D,10,1,0,1,3,8,1,0,0,0,0,0,0,9,11.1,15,162:48,16:17,0,0,,11,10,3,8,,harrijo01
857,Carter Hart,23,PHI,G,45,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2603:04,57:51,0,0,,0,0,1,15,,hartca01
858,Rafaël Harvey-Pinard,23,MTL,LW,4,1,0,1,-2,0,1,0,0,0,0,0,0,6,16.7,7,52:21,13:05,0,1,0.0,3,12,2,1,,harvera01
859,Aleksi Heponiemi,23,FLA,C,6,0,1,1,-6,2,0,0,0,0,0,1,0,7,0.0,8,84:10,14:02,2,4,33.3,1,0,3,3,,heponal01
860,Joel Hofer,21,STL,G,2,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,117:09,58:35,0,0,,0,0,0,2,,hoferjo01
861,Grant Hutton,26,NYI,D,16,1,0,1,-1,4,1,0,0,0,0,0,0,22,4.5,43,226:59,14:11,0,0,,12,15,2,5,,huttogr01
862,Bokondji Imama,25,ARI,LW,4,1,0,1,-2,5,1,0,0,0,0,0,0,3,33.3,4,18:05,4:31,0,0,,0,10,0,1,,imamabo01
863,Dmitrij Jaškin,28,ARI,RW,12,0,1,1,-6,4,0,0,0,0,1,0,0,23,0.0,43,177:25,14:47,5,5,50.0,9,47,3,8,,jaskidm01
864,Lucas Johansen,24,WSH,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,1,12:18,12:18,0,0,,0,0,0,0,,johanlu01
865,Kaapo Kähkönen,25,2TM,G,36,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1946:57,54:05,0,0,,0,0,1,18,,kahkoka01
865,Kaapo Kähkönen,25,MIN,G,25,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1380:58,55:14,0,0,,0,0,1,11,,kahkoka01
865,Kaapo Kähkönen,25,SJS,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,565:59,51:27,0,0,,0,0,0,7,,kahkoka01
866,Fredrik Karlström,24,DAL,C,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,1,18:36,6:12,0,0,,0,0,0,2,,karlsfr01
867,Kevin Lankinen,26,CHI,G,32,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1815:35,56:44,0,0,,0,0,1,17,,lankike01
868,Hendrix Lapierre,19,WSH,C,6,1,0,1,2,2,1,0,0,0,0,0,0,7,14.3,9,57:32,9:35,6,17,26.1,2,1,3,1,,lapiehe01
869,Jacob Larsson,24,ANA,D,6,0,1,1,-3,2,0,0,0,0,1,0,0,5,0.0,8,91:38,15:16,0,0,,5,1,0,3,,larssja01
870,Robin Lehner,30,VEG,G,44,0,1,1,0,10,0,0,0,0,1,0,0,1,0.0,1,2546:39,57:53,0,0,,0,0,1,23,,lehnero01
871,Petteri Lindbohm,28,FLA,D,9,0,1,1,0,5,0,0,0,0,1,0,0,9,0.0,25,126:30,14:03,0,0,,8,25,4,8,,lindbpe02
872,Connor Mackey,25,CGY,D,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,8,40:44,13:35,0,0,,1,4,1,1,,mackeco01
873,Beck Malenstyn,23,WSH,LW,12,1,0,1,2,9,1,0,0,0,0,0,0,10,10.0,17,108:32,9:03,1,6,14.3,7,34,2,1,,malenbe01
874,Cooper Marody,25,EDM,C,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,1,6:04,6:04,0,0,,0,0,1,0,,marodco01
875,Ben Meyers,23,COL,F,5,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,12,49:44,9:57,11,13,45.8,1,1,1,0,,meyerbe01
876,Daniil Miromanov,24,VEG,D,11,0,1,1,0,2,0,0,0,0,1,0,0,15,0.0,32,107:37,9:47,0,0,,6,5,1,2,,miromda01
877,Ian Mitchell,23,CHI,D,8,0,1,1,-3,0,0,0,0,0,0,1,0,2,0.0,9,95:27,11:56,0,0,,9,2,0,1,,mitchia01
878,John Moore,31,BOS,D,7,0,1,1,2,4,0,0,0,0,0,0,1,7,0.0,15,122:58,17:34,0,0,,11,9,2,2,,moorejo01
879,Markus Niemeläinen,23,EDM,D,20,0,1,1,-5,4,0,0,0,0,1,0,0,12,0.0,26,263:53,13:12,0,0,,19,82,4,10,,niemema01
880,Mattias Norlinder,21,MTL,D,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,3,73:45,12:18,0,0,,3,4,0,0,,norlima01
881,Markus Nutivaara,27,FLA,D,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,7:01,7:01,0,0,,0,1,0,0,,nutivma01
882,Danny O'Regan,28,ANA,C,5,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,6,50:17,10:03,11,17,39.3,4,3,1,0,,oregada01
883,Mathieu Olivier,24,NSH,F,10,0,1,1,-3,14,0,0,0,0,1,0,0,5,0.0,11,100:59,10:06,0,1,0.0,4,23,3,2,,olivima01
884,Richard Pánik,30,NYI,RW,4,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,10,59:40,14:55,1,1,50.0,2,9,1,1,,panikri01
885,Matthew Peca,28,STL,C,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,8,48:10,9:38,5,7,41.7,1,3,0,2,,pecama01
886,Garrett Pilon,23,WSH,C,2,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,3,18:49,9:25,8,10,44.4,0,2,1,2,,pilonga01
887,Shane Pinto,21,OTT,C,5,0,1,1,0,2,0,0,0,0,0,1,0,5,0.0,15,64:46,12:57,17,35,32.7,1,0,2,5,,pintosh01
888,Ethan Prow,29,BUF,D,4,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,3,50:57,12:44,0,0,,3,2,0,2,,prowet01
889,Valtteri Puustinen,22,PIT,RW,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,3,10:14,10:14,0,0,,0,1,0,1,,puustva01
890,Jonathan Quick,36,LAK,G,46,0,1,1,0,6,0,0,0,0,1,0,0,0,,0,2685:52,58:23,0,0,,0,0,0,14,ASnhl-11,quickjo01
891,Alec Regula,21,CHI,D,15,1,0,1,-1,12,1,0,0,0,0,0,0,18,5.6,41,268:11,17:53,0,0,,21,21,8,13,,regulal01
892,Lukas Reichel,19,CHI,LW,11,0,1,1,-8,0,0,0,0,0,1,0,0,15,0.0,23,145:09,13:12,16,30,34.8,3,0,6,7,,reichlu01
893,Juuso Riikola,28,PIT,D,5,0,1,1,2,2,0,0,0,0,1,0,0,7,0.0,14,66:56,13:23,0,0,,2,13,0,1,,riikoju01
894,Nicholas Robertson,20,TOR,LW,10,1,0,1,-4,4,1,0,0,0,0,0,0,14,7.1,21,102:43,10:16,0,0,,2,10,3,4,,roberni01
895,Igor Shesterkin,26,NYR,G,53,0,1,1,0,2,0,0,0,0,0,1,0,0,,1,3070:32,57:56,0,0,,0,0,4,25,ASnhl-1Hart-3Vezina-1,shestig01
896,Dylan Sikura,26,COL,C,5,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,4,49:47,9:57,0,0,,3,0,2,0,,sikurdy01
897,Josiah Slavin,23,CHI,LW,15,0,1,1,0,4,0,0,0,0,1,0,0,13,0.0,23,180:27,12:02,29,38,43.3,4,12,4,3,,slavijo01
898,Gemel Smith,27,DET,C,3,0,1,1,-2,5,0,0,0,0,1,0,0,1,0.0,1,20:18,6:46,6,4,60.0,1,0,0,0,,smithge02
899,Mike Smith,39,EDM,G,28,0,1,1,0,6,0,0,0,0,1,0,0,1,0.0,2,1579:58,56:26,0,0,,0,0,10,36,,smithmi01
900,Alex Steeves,22,TOR,F,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,5,23:55,7:58,0,0,,1,1,3,0,,steeval02
901,Anthony Stolarz,28,ANA,G,28,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,1506:25,53:48,0,0,,0,0,1,11,,stolaan01
902,Cam Talbot,34,MIN,G,49,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2864:23,58:27,0,0,,0,0,1,19,ASG,talboca01
903,Jarred Tinordi,29,NYR,D,7,1,0,1,-5,7,1,0,0,1,0,0,0,5,20.0,15,89:54,12:51,0,0,,8,17,0,1,,tinorja01
904,Riley Tufte,23,DAL,LW,10,1,0,1,0,4,1,0,0,0,0,0,0,5,20.0,8,71:59,7:12,1,1,50.0,4,9,1,3,,tufteri01
905,Linus Ullmark,28,BOS,G,41,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2330:26,56:50,0,0,,0,0,1,13,,ullmali01
906,Andrei Vasilevskiy,27,TBL,G,63,0,1,1,0,6,0,0,0,0,0,1,0,0,,2,3760:45,59:42,0,0,,0,1,16,24,ASGASnhl-6Vezina-5,vasilan02
907,Lukas Vejdemo,26,MTL,C,6,1,0,1,-3,0,1,0,0,0,0,0,0,10,10.0,11,63:49,10:38,13,18,41.9,4,7,4,3,,vejdelu01
908,Daniel Vladař,24,CGY,G,23,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1243:08,54:03,0,0,,0,0,1,11,,vladada01
909,Reilly Walsh,22,NJD,D,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,3,14:23,14:23,0,0,,2,0,0,1,,walshre01
910,Andrew Agozzino,31,OTT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,6:52,6:52,1,2,33.3,0,4,0,0,,agozzan01
911,Alexander Alexeyev,22,WSH,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,10:35,10:35,0,0,,0,1,0,0,,alexeal01
912,Jake Allen,31,MTL,G,35,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1947:40,55:39,0,0,,0,0,1,31,,allenja01
913,Wade Allison,24,PHI,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,2,8:16,8:16,0,0,,0,1,1,1,,alliswa01
914,Hugo Alnefelt,20,TBL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,20:00,20:00,0,0,,0,0,0,0,,alnefhu01
915,Joey Anderson,23,TOR,RW,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,15,43:52,8:46,0,0,,0,3,2,0,,anderjo08
916,Jaret Anderson-Dolan,22,LAK,C,7,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,17,96:32,13:47,9,7,56.3,3,12,2,2,,anderja01
917,Anthony Angello,25,PIT,C,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2,26:31,6:38,0,1,0.0,0,13,0,0,,angelan01
918,Brandon Baddock,26,MTL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:24,8:24,0,0,,0,6,0,0,,baddobr01
919,Sven Baertschi,29,VEG,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,13:54,13:54,0,0,,0,0,0,0,,baertsv01
920,Justin Bailey,26,VAN,RW,14,0,0,0,-5,6,0,0,0,0,0,0,0,16,0.0,25,127:06,9:05,0,1,0.0,6,12,7,4,,baileju01
921,Riley Barber,27,DET,RW,4,0,0,0,-2,2,0,0,0,0,0,0,0,4,0.0,8,33:46,8:27,0,0,,1,3,1,3,,barberi01
922,Nicolas Beaudin,22,CHI,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,12:19,6:10,0,0,,1,0,0,0,,beaudni01
923,Alex Belzile,30,MTL,F,11,0,0,0,0,4,0,0,0,0,0,0,0,13,0.0,19,114:19,10:24,8,11,42.1,5,17,3,5,,belzial01
924,Jonathan Bernier,33,NJD,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,510:06,51:01,0,0,,0,0,0,2,,bernijo01
925,Alex Biega,33,TOR,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,4,26:14,13:07,0,0,,1,5,0,1,,biegaal01
926,Jordan Binnington,28,STL,G,37,0,0,0,0,14,0,0,0,0,0,0,0,0,,0,2144:57,57:58,0,0,,0,0,2,14,,binnijo01
927,Brandon Biro,23,BUF,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,13:30,13:30,0,0,,0,1,0,0,,birobr01
928,Mackenzie Blackwood,25,NJD,G,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1399:03,55:58,0,0,,0,0,1,10,,blackma01
929,Sergei Bobrovsky,33,FLA,G,54,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,3082:10,57:05,0,0,,0,0,0,32,ASnhl-9,bobrose01
930,Madison Bowey,26,VAN,D,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,3,31:28,15:44,0,0,,2,4,0,0,,boweyma01
931,Guillaume Brisebois,24,VAN,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,4:13,4:13,0,0,,1,0,0,0,,brisegu01
932,Laurent Brossoit,28,VEG,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1281:26,53:24,0,0,,0,0,3,9,,brossla01
933,Connor Bunnaman,23,PHI,F,15,0,0,0,-7,4,0,0,0,0,0,0,0,10,0.0,17,150:09,10:01,57,50,53.3,2,17,0,2,,bunnaco01
934,Mitchell Chaffee,24,MIN,F,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,2,14:54,7:27,0,0,,0,7,0,0,,chaffmi01
935,Declan Chisholm,22,WPG,D,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,9,25:54,12:57,0,0,,1,1,1,1,,chishde01
936,Fredrik Claesson,29,TBL,D,9,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,11,88:47,9:52,0,0,,6,12,1,3,,claesfr01
937,Pheonix Copley,30,WSH,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,96:35,48:18,0,0,,0,0,0,0,,copleph01
938,Joey Daccord,25,SEA,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,293:13,58:39,0,0,,0,0,0,7,,daccojo01
939,Michael Dal Colle,25,NYI,LW,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2,14:34,14:34,0,0,,0,0,0,1,,dalcomi01
940,Zac Dalpe,32,FLA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,6:08,6:08,1,3,25.0,1,2,0,0,,dalpeza01
941,Nico Daws,21,NJD,G,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1271:32,50:52,0,0,,0,0,1,4,,dawsni01
942,Sean Day,24,TBL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,3,21:25,10:43,0,0,,2,4,1,0,,dayse01
943,Chase De Leo,26,NJD,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,5,16:18,8:09,0,2,0.0,0,5,0,0,,deleoch01
944,Collin Delia,27,CHI,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,343:06,42:53,0,0,,0,0,0,4,,deliaco01
945,Aaron Dell,32,BUF,G,12,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,565:23,47:07,0,0,,0,1,0,1,,dellaa01
946,Ty Dellandrea,21,DAL,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,10:37,10:37,1,2,33.3,0,3,0,0,,dellaty01
947,Grigori Denisenko,21,FLA,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,3,15:30,15:30,0,0,,2,1,0,0,,denisgr01
948,Casey DeSmith,30,PIT,G,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1418:09,54:33,0,0,,0,0,0,3,,desmica01
949,Michael DiPietro,22,VAN,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,57:21,57:21,0,0,,0,0,0,0,,dipiemi01
950,Louis Domingue,29,PIT,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,118:45,59:23,0,0,,0,0,0,2,,dominlo01
951,Pavel Dorofeyev,21,VEG,LW,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,2,13:00,6:30,0,0,,1,0,2,0,,dorofpa01
952,Lukáš Dostál,21,ANA,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,201:27,50:22,0,0,,0,0,0,1,,dostalu01
953,Hunter Drew,23,ANA,D,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,1,19:43,9:52,0,0,,0,5,0,0,,drewhu01
954,Chris Driedger,27,SEA,G,27,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,1478:24,54:45,0,0,,0,0,3,9,,driedch01
955,Walker Duehr,24,CGY,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,8:47,8:47,0,0,,0,0,0,0,,duehrwa01
956,Remi Elie,26,TBL,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,3,10:57,10:57,0,0,,0,3,0,0,,eliere01
957,Brian Elliott,36,TBL,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1063:25,55:58,0,0,,0,0,4,7,,elliobr01
958,Turner Elson,29,DET,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,26:45,13:23,0,0,,1,3,0,0,,elsontu01
959,Michael Eyssimont,25,WPG,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,5:49,5:49,0,0,,0,0,1,0,,eyssimi01
960,Samuel Fagemo,21,LAK,LW,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,11,54:53,13:43,0,0,,3,2,2,1,,fagemsa01
961,Hudson Fasching,26,ARI,RW,11,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,17,108:43,9:53,1,0,100.0,6,16,2,0,,faschhu01
962,Cale Fleury,23,SEA,D,9,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,17,131:07,14:34,0,0,,14,19,1,5,,fleurca01
963,Steven Fogarty,28,BOS,C,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,2,20:36,10:18,7,10,41.2,0,0,1,1,,fogarst01
964,Anton Forsberg,29,OTT,G,46,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,2571:27,55:54,0,0,,0,0,0,22,,forsban01
965,Liam Foudy,21,CBJ,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,11:51,11:51,0,0,,0,1,0,0,,foudyli01
966,Pavel Francouz,31,COL,G,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1200:09,57:09,0,0,,0,0,0,8,,francpa01
967,Zachary Fucale,26,WSH,G,4,0,0,0,,0,0,0,0,0,0,0,0,0,,0,171:35,42:54,0,0,,0,0,0,0,,fucalza01
968,Kurtis Gabriel,28,CHI,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,12:03,6:02,0,0,,0,7,1,0,,gabriku01
969,Jakub Galvas,22,CHI,D,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,17,108:57,18:10,0,0,,9,2,1,4,,galvaja01
970,Rhett Gardner,25,DAL,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,32:25,8:06,5,6,45.5,1,5,4,1,,gardnrh01
971,Frederik Gauthier,26,NJD,C,8,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,5,88:46,11:06,33,42,44.0,3,16,0,3,,gauthfr01
972,Glenn Gawdin,24,CGY,C,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4,18:29,9:15,3,8,27.3,1,1,0,1,,gawdigl01
973,Mason Geertsen,26,NJD,D,25,0,0,0,-6,77,0,0,0,0,0,0,0,12,0.0,20,173:55,6:57,0,0,,7,58,4,3,,geertma01
974,Alexandar Georgiev,25,NYR,G,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1746:06,52:55,0,0,,0,0,1,15,,georgal01
975,Timothy Gettinger,23,NYR,LW,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,6,75:42,9:28,2,2,50.0,5,15,0,1,,gettiti01
976,Anthony Greco,28,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,5,9:44,9:44,0,0,,1,1,0,1,,grecoan01
977,Seth Griffith,29,EDM,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,5:37,5:37,0,0,,0,1,1,0,,griffse01
978,Rocco Grimaldi,28,NSH,C,7,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,13,76:30,10:56,6,3,66.7,0,5,5,3,,grimaro01
979,Jordan Gross,26,COL,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,8:19,8:19,0,0,,0,1,0,0,,grossjo01
980,Brendan Guhle,24,ANA,D,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,18,88:00,14:40,0,0,,4,11,0,5,,guhlebr01
981,David Gustafsson,21,WPG,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4:56,2:28,0,4,0.0,0,0,1,0,,gustada01
982,Filip Gustavsson,23,OTT,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1047:33,58:12,0,0,,0,0,0,7,,gustafi01
